Variable,TABLA,TABLA INSUMO
avg_pnd_mas_avg2_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_mas_avg2_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_dias_para_pago_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_per_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_max_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_min_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg1_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u01,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u02,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u03,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u04,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u05,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u06,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u07,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u08,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u09,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u10,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u11,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
avg_pnd_menos_avg2_vp_mes_u12,DBMYMWORK.JAT_MCV_VARIABLES2_VP,DBRISKDATAMART.TBL_CARTERACREDITICIA & BANREGIO_BOI.voluntaddepago_diario
fecha,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
rfc,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t10,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t11,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_max_vp_per_t12,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t10,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t11,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_min_vp_per_t12,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t01,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t02,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t03,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t04,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t05,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t06,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t07,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t08,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
num_inc_avg1_vp_per_t09,DBMYMWORK.JAT_MCV_VARIABLES3_VP,DBMYMWORK.JAT_MCV_VARIABLES2_VP
